"packageId","routeId","moduleId","lessonId","activityId","activityOrder","visibleTitle","practiceType","helpAvailable","independentDemonstration","transfer","retention","requestedEvidence","impliesPhysicalSkill","currentEvidenceLevel","recommendedEvidenceLevel","executionTier","risk","objectiveAlignment","recommendedAction","manualReviewRequired"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.dentado-y-engranes","lesson.encyclopedia.mechanical-energy-trains.dentado-y-engranes","activity.encyclopedia.mechanical-energy-trains.dentado-y-engranes","1","Explicar y transferir: Dentado relojero y condiciones de engrane","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.dentado-y-engranes:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.relaciones-y-arquitectura-del-tren","lesson.encyclopedia.mechanical-energy-trains.relaciones-y-arquitectura-del-tren","activity.encyclopedia.mechanical-energy-trains.relaciones-y-arquitectura-del-tren","1","Explicar y transferir: Relaciones, velocidades y arquitectura del tren","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.relaciones-y-arquitectura-del-tren:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.pivotes-rubies-y-puentes","lesson.encyclopedia.mechanical-energy-trains.pivotes-rubies-y-puentes","activity.encyclopedia.mechanical-energy-trains.pivotes-rubies-y-puentes","1","Explicar y transferir: Pivotes, rubíes, juegos, platina y puentes","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.pivotes-rubies-y-puentes:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.minuteria-y-puesta-en-hora","lesson.encyclopedia.mechanical-energy-trains.minuteria-y-puesta-en-hora","activity.encyclopedia.mechanical-energy-trains.minuteria-y-puesta-en-hora","1","Explicar y transferir: Minutería, cañón de minutos y puesta en hora","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.minuteria-y-puesta-en-hora:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-movimiento-simple","lesson.encyclopedia.mechanical-energy-trains.toh-movimiento-simple","activity.encyclopedia.mechanical-energy-trains.toh-movimiento-simple","1","Explicar y transferir: Movimiento mecánico simple como sistema cerrado","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-movimiento-simple:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-muelle-par","lesson.encyclopedia.mechanical-energy-trains.toh-muelle-par","activity.encyclopedia.mechanical-energy-trains.toh-muelle-par","1","Explicar y transferir: Muelle real: energía, par y curva de entrega","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-muelle-par:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-barrilete-arquitecturas","lesson.encyclopedia.mechanical-energy-trains.toh-barrilete-arquitecturas","activity.encyclopedia.mechanical-energy-trains.toh-barrilete-arquitecturas","1","Explicar y transferir: Barrilete, árbol, tambor y apoyos","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-barrilete-arquitecturas:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-engranaje-geometria","lesson.encyclopedia.mechanical-energy-trains.toh-engranaje-geometria","activity.encyclopedia.mechanical-energy-trains.toh-engranaje-geometria","1","Explicar y transferir: Geometría del engrane relojero","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-engranaje-geometria:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-relaciones-tren","lesson.encyclopedia.mechanical-energy-trains.toh-relaciones-tren","activity.encyclopedia.mechanical-energy-trains.toh-relaciones-tren","1","Explicar y transferir: Relaciones del tren y sentido de giro","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-relaciones-tren:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-potencia-tren","lesson.encyclopedia.mechanical-energy-trains.toh-potencia-tren","activity.encyclopedia.mechanical-energy-trains.toh-potencia-tren","1","Explicar y transferir: Par, velocidad, potencia y pérdidas en el tren","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-potencia-tren:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion","lesson.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion","activity.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion","1","Explicar y transferir: Acoplamiento de minutería y ajuste manual","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.toh-minuteria-friccion:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion","lesson.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion","activity.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion","1","Explicar y transferir: Expediente Chicago III: selección de muelle real","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.mechanical-energy-trains.chicago-muelles-seleccion:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.mechanical-energy-trains","module.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales","lesson.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales","activity.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales","1","Explicar y transferir: Expediente Chicago IV: barriletes motor, enjoyados y stopwork","explanation / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.mechanical-energy-trains.chicago-barriletes-especiales:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza","lesson.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza","activity.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza","1","Explicar y transferir: Ciclo completo del escape de áncora suiza","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.ciclo-del-ancora-suiza:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.geometria-del-escape","lesson.encyclopedia.escapements-chronometry.geometria-del-escape","activity.encyclopedia.escapements-chronometry.geometria-del-escape","1","Explicar y transferir: Bloqueo, draw, caída, impulso y seguridad","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.geometria-del-escape:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.volante-y-espiral","lesson.encyclopedia.escapements-chronometry.volante-y-espiral","activity.encyclopedia.escapements-chronometry.volante-y-espiral","1","Explicar y transferir: Volante, espiral, pitón, raqueta y frecuencia","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.volante-y-espiral:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales","lesson.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales","activity.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales","1","Explicar y transferir: Isocronismo, punto de sujeción y curvas terminales","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.isocronismo-y-curvas-terminales:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.poising-beat-y-posiciones","lesson.encyclopedia.escapements-chronometry.poising-beat-y-posiciones","activity.encyclopedia.escapements-chronometry.poising-beat-y-posiciones","1","Explicar y transferir: Poising, beat error y posiciones","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.poising-beat-y-posiciones:answer""]","true","K","P","home-bench","normal","aligned","manual-review","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.cronocomparador-y-prueba","lesson.encyclopedia.escapements-chronometry.cronocomparador-y-prueba","activity.encyclopedia.escapements-chronometry.cronocomparador-y-prueba","1","Explicar y transferir: Cronocomparador, reserva y validación cronométrica","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.cronocomparador-y-prueba:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-escape-fases","lesson.encyclopedia.escapements-chronometry.toh-escape-fases","activity.encyclopedia.escapements-chronometry.toh-escape-fases","1","Explicar y transferir: Fases completas del escape de áncora suizo","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-escape-fases:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-seguridad-escape","lesson.encyclopedia.escapements-chronometry.toh-seguridad-escape","activity.encyclopedia.escapements-chronometry.toh-seguridad-escape","1","Explicar y transferir: Seguridad: draw, guardia y cuernos","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-seguridad-escape:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto","lesson.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto","activity.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto","1","Explicar y transferir: Volante, espiral, pitón, virola y raqueta","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-volante-espiral-conjunto:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-isocronismo","lesson.encyclopedia.escapements-chronometry.toh-isocronismo","activity.encyclopedia.escapements-chronometry.toh-isocronismo","1","Explicar y transferir: Isocronismo y dependencia de amplitud","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-isocronismo:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones","lesson.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones","activity.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones","1","Explicar y transferir: Posiciones, gravedad, poising y perturbaciones","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-posiciones-perturbaciones:answer""]","true","K","P","home-bench","normal","aligned","manual-review","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel","lesson.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel","activity.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel","1","Explicar y transferir: Tourbillon, carrusel y promedio posicional","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.toh-tourbillon-carrusel:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.bulova-centrado-volante","lesson.encyclopedia.escapements-chronometry.bulova-centrado-volante","activity.encyclopedia.escapements-chronometry.bulova-centrado-volante","1","Explicar y transferir: Pasaporte VIII: centrado y alabeo del volante","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.bulova-centrado-volante:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.bulova-poising","lesson.encyclopedia.escapements-chronometry.bulova-poising","activity.encyclopedia.escapements-chronometry.bulova-poising","1","Explicar y transferir: Pasaporte IX: equilibrado estático del volante","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.escapements-chronometry.bulova-poising:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.escapements-chronometry","module.encyclopedia.escapements-chronometry.bulova-espiral","lesson.encyclopedia.escapements-chronometry.bulova-espiral","activity.encyclopedia.escapements-chronometry.bulova-espiral","1","Explicar y transferir: Pasaporte X: plano, centrado, virola y vibrado de espiral","observation-3d / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.escapements-chronometry.bulova-espiral:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.recepcion-y-linea-base","lesson.encyclopedia.service-tribology.recepcion-y-linea-base","activity.encyclopedia.service-tribology.recepcion-y-linea-base","1","Explicar y transferir: Recepción, historia y línea base","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.recepcion-y-linea-base:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.liberar-energia-y-desmontar","lesson.encyclopedia.service-tribology.liberar-energia-y-desmontar","activity.encyclopedia.service-tribology.liberar-energia-y-desmontar","1","Explicar y transferir: Liberar energía y desmontar con trazabilidad","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.liberar-energia-y-desmontar:answer""]","true","K","P","home-bench","normal","aligned","manual-review","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.limpieza-e-inspeccion","lesson.encyclopedia.service-tribology.limpieza-e-inspeccion","activity.encyclopedia.service-tribology.limpieza-e-inspeccion","1","Explicar y transferir: Limpieza, inspección y clasificación de defectos","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.limpieza-e-inspeccion:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.tribologia-y-lubricantes","lesson.encyclopedia.service-tribology.tribologia-y-lubricantes","activity.encyclopedia.service-tribology.tribologia-y-lubricantes","1","Explicar y transferir: Tribología, lubricantes y cantidad aplicada","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.tribologia-y-lubricantes:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.montaje-y-puntos-de-control","lesson.encyclopedia.service-tribology.montaje-y-puntos-de-control","activity.encyclopedia.service-tribology.montaje-y-puntos-de-control","1","Explicar y transferir: Montaje por funciones y puntos de control","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.montaje-y-puntos-de-control:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.diagnostico-y-control-final","lesson.encyclopedia.service-tribology.diagnostico-y-control-final","activity.encyclopedia.service-tribology.diagnostico-y-control-final","1","Explicar y transferir: Diagnóstico causal y control final","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.diagnostico-y-control-final:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.toh-friccion-desgaste","lesson.encyclopedia.service-tribology.toh-friccion-desgaste","activity.encyclopedia.service-tribology.toh-friccion-desgaste","1","Explicar y transferir: Fricción, desgaste y regímenes de contacto","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.toh-friccion-desgaste:answer""]","false","K","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.toh-lubricacion-retencion","lesson.encyclopedia.service-tribology.toh-lubricacion-retencion","activity.encyclopedia.service-tribology.toh-lubricacion-retencion","1","Explicar y transferir: Lubricación, cantidad y retención del aceite","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.toh-lubricacion-retencion:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.bulova-montaje-barrilete","lesson.encyclopedia.service-tribology.bulova-montaje-barrilete","activity.encyclopedia.service-tribology.bulova-montaje-barrilete","1","Explicar y transferir: Pasaporte XI: montaje del movimiento y barrilete","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.bulova-montaje-barrilete:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.bulova-enjaltado-escape","lesson.encyclopedia.service-tribology.bulova-enjaltado-escape","activity.encyclopedia.service-tribology.bulova-enjaltado-escape","1","Explicar y transferir: Pasaporte XII: enjaltado y examen del escape","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.bulova-enjaltado-escape:answer""]","false","K","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.chicago-limpieza-segura","lesson.encyclopedia.service-tribology.chicago-limpieza-segura","activity.encyclopedia.service-tribology.chicago-limpieza-segura","1","Explicar y transferir: Expediente Chicago V: limpieza histórica y sustitución segura","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.chicago-limpieza-segura:answer""]","false","K","P","simulation","prohibited-in-academy","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.chicago-ensamblaje-control","lesson.encyclopedia.service-tribology.chicago-ensamblaje-control","activity.encyclopedia.service-tribology.chicago-ensamblaje-control","1","Explicar y transferir: Expediente Chicago VI: montaje, cuerda y puesta en hora","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.chicago-ensamblaje-control:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.tm-inspeccion-previa","lesson.encyclopedia.service-tribology.tm-inspeccion-previa","activity.encyclopedia.service-tribology.tm-inspeccion-previa","1","Explicar y transferir: Caso TM I: inspección antes de desmontar","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.service-tribology.tm-inspeccion-previa:answer""]","true","K","P","home-bench","prohibited-in-academy","aligned","manual-review","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.service-tribology","module.encyclopedia.service-tribology.tm-diagnostico-sintomas","lesson.encyclopedia.service-tribology.tm-diagnostico-sintomas","activity.encyclopedia.service-tribology.tm-diagnostico-sintomas","1","Explicar y transferir: Caso TM II: diagnóstico por síntomas y prueba discriminante","explanation / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.service-tribology.tm-diagnostico-sintomas:answer""]","false","K","P","simulation","prohibited-in-academy","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.automatico-y-reserva","lesson.encyclopedia.complications.automatico-y-reserva","activity.encyclopedia.complications.automatico-y-reserva","1","Explicar y transferir: Automático, embragues y reserva de marcha","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.automatico-y-reserva:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.calendarios","lesson.encyclopedia.complications.calendarios","activity.encyclopedia.complications.calendarios","1","Explicar y transferir: Fecha, día, calendario anual y perpetuo","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.calendarios:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.cronografo-mandos","lesson.encyclopedia.complications.cronografo-mandos","activity.encyclopedia.complications.cronografo-mandos","1","Explicar y transferir: Cronógrafo: mando, rueda de pilares y sistema de levas","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.cronografo-mandos:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.acoplamiento-y-puesta-a-cero","lesson.encyclopedia.complications.acoplamiento-y-puesta-a-cero","activity.encyclopedia.complications.acoplamiento-y-puesta-a-cero","1","Explicar y transferir: Acoplamiento, contadores, corazón y puesta a cero","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.acoplamiento-y-puesta-a-cero:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.sonerias-y-repeticiones","lesson.encyclopedia.complications.sonerias-y-repeticiones","activity.encyclopedia.complications.sonerias-y-repeticiones","1","Explicar y transferir: Sonerías, repetición y gobierno acústico","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.sonerias-y-repeticiones:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.gmt-tourbillon-y-fuerza-constante","lesson.encyclopedia.complications.gmt-tourbillon-y-fuerza-constante","activity.encyclopedia.complications.gmt-tourbillon-y-fuerza-constante","1","Explicar y transferir: GMT, hora mundial, tourbillon y fuerza constante","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.gmt-tourbillon-y-fuerza-constante:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.toh-automatico-rotor","lesson.encyclopedia.complications.toh-automatico-rotor","activity.encyclopedia.complications.toh-automatico-rotor","1","Explicar y transferir: Rotor, masa excéntrica y captación de movimiento","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.toh-automatico-rotor:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.toh-reversores-deslizamiento","lesson.encyclopedia.complications.toh-reversores-deslizamiento","activity.encyclopedia.complications.toh-reversores-deslizamiento","1","Explicar y transferir: Reversores, desacoplamiento y limitación de carga","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.toh-reversores-deslizamiento:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.toh-calendario-secuencia","lesson.encyclopedia.complications.toh-calendario-secuencia","activity.encyclopedia.complications.toh-calendario-secuencia","1","Explicar y transferir: Calendario simple, salto y corrección","observation-3d / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.toh-calendario-secuencia:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.complications","module.encyclopedia.complications.toh-calendario-perpetuo","lesson.encyclopedia.complications.toh-calendario-perpetuo","activity.encyclopedia.complications.toh-calendario-perpetuo","1","Explicar y transferir: Calendarios completo, anual y perpetuo","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.complications.toh-calendario-perpetuo:answer""]","false","K","P","simulation","historical-non-actionable","aligned","keep","false"
