"packageId","packageVersion","routeId","moduleId","lessonId","visibleTitle","currentOrder","routeOrder","moduleOrder","lessonOrder","currentType","proposedCurriculumStage","curriculumCategory","currentObservableObjective","objectiveQuality","currentLearningArchetype","recommendedLearningArchetype","declaredPrimarySource","secondarySources","currentCitations","citationPrecision","requiredConcepts","prerequisiteProblems","improperHigherDependencies","visualCoverage","requiredVisuals","currentEvidenceLevel","recommendedEvidenceLevel","executionTier","safetyStatus","historicalStatus","languageProblems","editorialProblems","editorialStatus","recommendedAction","priority","priorityScore","priorityBreakdown","reason","manualReviewRequired"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.comparative-atlas","module.advanced.atlas-authority","lesson.advanced.atlas-authority","Leer un movimiento con autoridad y procedencia","193","19","1","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","mechanism-explanation","psychomotor-skill","source.eta.6497-2.communication","[""source.external.ranfft"",""source.external.17jewels"",""source.external.watchguy"",""source.external.pocketwatchdatabase""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.atlas-authority.title"",""activity.advanced.atlas-authority.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.comparative-atlas","module.advanced.seconds-layout","lesson.advanced.seconds-layout","Pequeño segundero, central directo e indirecto","194","19","2","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","mechanism-explanation","psychomotor-skill","source.eta.6497-2.product","[""source.eta.2824-2.product"",""source.eta.7750.product"",""source.external.ranfft""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.seconds-layout.title"",""activity.advanced.seconds-layout.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.comparative-atlas","module.advanced.winding-systems","lesson.advanced.winding-systems","Inversores, palanca de uñas y carga unidireccional","195","19","3","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","mechanism-explanation","psychomotor-skill","source.eta.2824-2.product","[""source.eta.7750.product"",""source.seiko.42.technical-guide"",""source.seiko.6138a.technical-guide"",""source.miyota.8215.official""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.winding-systems.title"",""activity.advanced.winding-systems.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-safety-review","manual-review","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.comparative-atlas","module.advanced.construction-trade-study","lesson.advanced.construction-trade-study","Puentes, platinas y presupuesto de altura","196","19","4","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","mechanism-explanation","psychomotor-skill","source.eta.6497-2.communication","[""source.eta.2824-2.product"",""source.external.ranfft"",""source.external.17jewels"",""source.miyota.8215.official""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.construction-trade-study.title"",""activity.advanced.construction-trade-study.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.service-method","module.advanced.service-baseline","lesson.advanced.service-baseline","Estado inicial, alcance y seguridad","197","20","1","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","calibre-service","psychomotor-skill","source.eta.6497-2.communication","[""source.external.watchguy""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.service-baseline.title"",""activity.advanced.service-baseline.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.service-method","module.advanced.service-disassembly","lesson.advanced.service-disassembly","Desmontar por dependencias, no por memoria","198","20","2","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","calibre-service","psychomotor-skill","source.eta.6497-2.communication","[""source.eta.7750.communication"",""source.external.watchguy""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.service-disassembly.title"",""activity.advanced.service-disassembly.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.service-method","module.advanced.service-clean-lube","lesson.advanced.service-clean-lube","Limpieza y lubricación como decisiones documentadas","199","20","3","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","calibre-service","psychomotor-skill","source.eta.6497-2.communication","[""source.eta.7750.communication""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.service-clean-lube.title"",""activity.advanced.service-clean-lube.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.service-method","module.advanced.service-assembly","lesson.advanced.service-assembly","Montaje incremental y verificación por capas","200","20","4","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","calibre-service","psychomotor-skill","source.eta.6497-2.communication","[""source.eta.7750.communication""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.service-assembly.title"",""activity.advanced.service-assembly.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.service-method","module.advanced.service-diagnosis","lesson.advanced.service-diagnosis","Diagnóstico causal e informe defendible","201","20","5","1","conceptual-model / explanation","3-observe-measure-diagnose","specialization","Explicar relaciones y estados antes de usar ejemplos.","generic","calibre-service","psychomotor-skill","source.eta.6497-2.communication","[""source.external.watchguy""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.service-diagnosis.title"",""activity.advanced.service-diagnosis.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","75","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""diagnóstico"",""points"":15}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.architectures-complications","module.advanced.escapement-compare","lesson.advanced.escapement-compare","Escapes: funciones comunes y geometrías no transferibles","202","21","1","1","conceptual-model / explanation","2-understand-mechanical-systems","","Explicar relaciones y estados antes de usar ejemplos.","generic","visual-anatomy","psychomotor-skill","source.eta.6497-2.communication","[""source.miyota.8215.official"",""source.external.ranfft""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.escapement-compare.title"",""activity.advanced.escapement-compare.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-safety-review","manual-review","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.architectures-complications","module.advanced.ultra-thin","lesson.advanced.ultra-thin","Arquitectura extraplana y presupuesto axial","203","21","2","1","conceptual-model / explanation","2-understand-mechanical-systems","","Explicar relaciones y estados antes de usar ejemplos.","generic","visual-anatomy","psychomotor-skill","source.eta.2824-2.product","[""source.external.ranfft"",""source.external.17jewels""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.ultra-thin.title"",""activity.advanced.ultra-thin.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-safety-review","manual-review","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.architectures-complications","module.advanced.calendars","lesson.advanced.calendars","Calendarios como acumulación, salto, retención y corrección","204","21","3","1","conceptual-model / explanation","2-understand-mechanical-systems","","Explicar relaciones y estados antes de usar ejemplos.","generic","visual-anatomy","psychomotor-skill","source.eta.2824-2.product","[""source.eta.7750.product"",""source.miyota.8215.official""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.calendars.title"",""activity.advanced.calendars.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.architectures-complications","module.advanced.chronograph-control","lesson.advanced.chronograph-control","Control de cronógrafo: levas y rueda de pilares","205","21","4","1","conceptual-model / explanation","2-understand-mechanical-systems","","Explicar relaciones y estados antes de usar ejemplos.","generic","visual-anatomy","psychomotor-skill","source.eta.7750.product","[""source.eta.7750.communication"",""source.seiko.6138a.technical-guide""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.chronograph-control.title"",""activity.advanced.chronograph-control.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-source-review","edit","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.architectures-complications","module.advanced.chronograph-coupling","lesson.advanced.chronograph-coupling","Acoplamiento horizontal y embrague vertical","206","21","5","1","conceptual-model / explanation","2-understand-mechanical-systems","","Explicar relaciones y estados antes de usar ejemplos.","generic","visual-anatomy","psychomotor-skill","source.eta.7750.communication","[""source.seiko.6138a.technical-guide""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""multi-angle physical demonstration and reviewed result""]","R","P","simulation","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.chronograph-coupling.title"",""activity.advanced.chronograph-coupling.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-safety-review","manual-review","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.advanced-architecture-service","1.1.0","route.advanced.architectures-complications","module.advanced.architecture-capstone","lesson.advanced.architecture-capstone","Proyecto: defender una arquitectura completa","207","21","6","1","transfer / explanation","5-build-complete-watch","","Explicar relaciones y estados antes de usar ejemplos.","generic","visual-anatomy","manufacturing","source.eta.6497-2.product","[""source.eta.2824-2.product"",""source.eta.7750.product"",""source.seiko.42.technical-guide"",""source.seiko.6138a.technical-guide"",""source.miyota.8215.official""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","R","R","simulation","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.advanced.architecture-capstone.title"",""activity.advanced.architecture-capstone.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""template-conditioned-content"",""single-lesson-module""]","needs-safety-review","manual-review","high","60","[{""reason"":""incidencias ponderadas"",""points"":60}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.manufacturing-design-validation","1.1.0","route.capstone.manufacturing-finishing","module.capstone.manufacturing.dfm-datums","lesson.capstone.manufacturing.dfm-datums","Diseño para fabricar, medir y revisar","208","22","1","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","","Explicar la teoría antes de abrir el expediente.","generic","manufacturing","manufacturing","source.iso.286-1","[""source.iso.1101"",""source.iso.21920-1"",""source.iso.14253-1""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","R","R","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.capstone.manufacturing.dfm-datums.title"",""activity.capstone.manufacturing.dfm-datums.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""specialist-work-misclassified-home"",""single-lesson-module""]","needs-source-review","manual-review","critical","90","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""diseño propio"",""points"":15},{""reason"":""fabricación"",""points"":15}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.manufacturing-design-validation","1.1.0","route.capstone.manufacturing-finishing","module.capstone.manufacturing.case","lesson.capstone.manufacturing.case","Caja y arquitectura exterior","209","22","2","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","","Explicar la teoría antes de abrir el expediente.","generic","manufacturing","manufacturing","source.iso.22810","[""source.iso.14856"",""source.iso.1101"",""source.miyota.8215.official""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","R","R","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.capstone.manufacturing.case.title"",""activity.capstone.manufacturing.case.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""automatic-segmentation-break"",""specialist-work-misclassified-home"",""single-lesson-module""]","needs-source-review","manual-review","high","75","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""fabricación"",""points"":15}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.manufacturing-design-validation","1.1.0","route.capstone.manufacturing-finishing","module.capstone.manufacturing.dial","lesson.capstone.manufacturing.dial","Esfera, índices y superficies gráficas","210","22","3","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","","Explicar la teoría antes de abrir el expediente.","generic","manufacturing","manufacturing","source.iso.1101","[""source.iso.21920-1"",""source.w3c.wcag22""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","R","R","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.capstone.manufacturing.dial.title"",""activity.capstone.manufacturing.dial.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""inadequate-visual-support"",""template-conditioned-content"",""automatic-segmentation-break"",""specialist-work-misclassified-home"",""single-lesson-module""]","needs-source-review","manual-review","high","75","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""fabricación"",""points"":15}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.manufacturing-design-validation","1.1.0","route.capstone.manufacturing-finishing","module.capstone.manufacturing.hands","lesson.capstone.manufacturing.hands","Agujas, cañones y holguras","211","22","4","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","","Explicar la teoría antes de abrir el expediente.","generic","manufacturing","manufacturing","source.miyota.8215.official","[""source.iso.1101"",""source.w3c.wcag22""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","R","R","home-bench","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.capstone.manufacturing.hands.title"",""activity.capstone.manufacturing.hands.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""template-conditioned-content"",""specialist-work-misclassified-home"",""single-lesson-module""]","needs-safety-review","manual-review","high","75","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""fabricación"",""points"":15}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.manufacturing-design-validation","1.1.0","route.capstone.manufacturing-finishing","module.capstone.manufacturing.plates-bridges","lesson.capstone.manufacturing.plates-bridges","Platinas, puentes, apoyos y rubíes","212","22","5","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","","Explicar la teoría antes de abrir el expediente.","generic","manufacturing","manufacturing","source.iso.1101","[""source.iso.286-1"",""source.iso.14253-1"",""source.private.horologia-book""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","R","R","home-bench","normal","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.capstone.manufacturing.plates-bridges.title"",""activity.capstone.manufacturing.plates-bridges.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""ocr-formula-unverified"",""inadequate-visual-support"",""template-conditioned-content"",""automatic-segmentation-break"",""specialist-work-misclassified-home"",""single-lesson-module""]","needs-source-review","manual-review","high","75","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""fabricación"",""points"":15}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
"wplab.horology.manufacturing-design-validation","1.1.0","route.capstone.manufacturing-finishing","module.capstone.manufacturing.micromechanics","lesson.capstone.manufacturing.micromechanics","Micromecánica: ejes, piñones, tornillos y muelles","213","22","6","1","conceptual-model / explanation","6-repair-adapt-manufacture-components","","Explicar la teoría antes de abrir el expediente.","generic","manufacturing","manufacturing","source.iso.286-1","[""source.iso.1101"",""source.iso.21920-1"",""source.niosh.machine-safety""]","[]","document","[]","[]","[]","0/0 declared visuals ready or approved","[""dimensioned drawing, workholding, and operation states""]","R","R","home-bench","historical-non-actionable","unknown","[""lesson.title"",""lesson.purpose"",""lesson.objectives[0]"",""lesson.objectives[1]"",""lesson.objectives[2]"",""activity.capstone.manufacturing.micromechanics.title"",""activity.capstone.manufacturing.micromechanics.description""]","[""identical-english-spanish"",""generic-reused-objective"",""redundant-names"",""overbroad-citation"",""numeric-data-without-locator"",""hazardous-historical-procedure"",""modern-safety-source-required"",""inadequate-visual-support"",""template-conditioned-content"",""automatic-segmentation-break"",""specialist-work-misclassified-home"",""single-lesson-module""]","needs-safety-review","manual-review","high","75","[{""reason"":""incidencias ponderadas"",""points"":60},{""reason"":""fabricación"",""points"":15}]","Campos localizados en inglés repiten literalmente el español. El objetivo es genérico, no observable o se reutiliza de forma extensa. Los nombres de módulo y lección son redundantes. Una o más fuentes se citan a nivel de capítulo, documento o sin localizador.","true"
